"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"290",2.13390573431845e-194,0.47436714610792,0.722,0.503,8.01345620408606e-190,"0","PKM"
"291",1.37898230577402e-193,0.393338573806719,0.86,0.659,5.17849225287316e-189,"0","SNHG6"
"292",4.77280023357914e-193,-0.595666462745099,0.808,0.8,1.79232967171597e-188,"0","LCP1"
"293",5.20561187869932e-193,0.628559315853195,0.551,0.357,1.95486342880795e-188,"0","PIM1"
"294",2.28021495868884e-190,0.343345844888922,0.467,0.272,8.56289123436419e-186,"0","PAG1"
"295",8.68901858553703e-188,0.391662036092172,0.684,0.452,3.26298714942672e-183,"0","MCUB"
"296",1.10707630565161e-187,0.54112595573801,0.402,0.223,4.15740365061349e-183,"0","SATB1"
"297",1.11871358748092e-187,0.666418820862854,0.313,0.159,4.2011051350671e-183,"0","SELENOM"
"298",2.26574715153135e-184,-1.14311977779274,0.27,0.415,8.50856027814569e-180,"0","GBP5"
"299",2.41544512103006e-184,-0.700036079992318,0.756,0.749,9.07072106300419e-180,"0","PLAAT4"
"300",2.67864855008196e-184,-1.00665816539853,0.491,0.575,1.00591289001228e-179,"0","IQGAP2"
"301",8.02690507910404e-184,-1.01036434424604,0.489,0.567,3.01434366435594e-179,"0","CD81"
"302",1.05433138724237e-183,0.408921881916713,0.587,0.373,3.95933065851127e-179,"0","ABLIM1"
"303",2.57427504170115e-181,0.48346314581404,0.797,0.613,9.66717506410032e-177,"0","NAP1L1"
"304",4.36685802410341e-181,0.459234274597572,0.433,0.248,1.63988619379155e-176,"0","AC119396.1"
"305",6.9716521591523e-181,0.328520915106288,0.932,0.772,2.61806453532646e-176,"0","HSP90AB1"
"306",1.83404186023803e-180,0.340219279216281,0.926,0.755,6.88737739775189e-176,"0","COMMD6"
"307",2.03375413037162e-180,0.538804498229049,0.412,0.237,7.63735688578455e-176,"0","NFKBIZ"
"308",1.85738352056084e-179,-0.874672773700168,0.565,0.625,6.97503233476212e-175,"0","PPP2R5C"
"309",8.44025280078239e-179,0.616658469310245,0.347,0.187,3.16956813427781e-174,"0","THOC3"
"310",1.280560232003e-178,-0.405745909166125,0.959,0.906,4.80888783924087e-174,"0","MYL6"
"311",1.41189268631995e-178,0.388758990104084,0.881,0.713,5.3020806049373e-174,"0","CD48"
"312",4.30336927488425e-177,-0.89742976170723,0.524,0.584,1.61604426379728e-172,"0","IQGAP1"
"313",3.13728888738841e-176,0.3812140885285,0.736,0.526,1.17814609588097e-171,"0","RHOH"
"314",4.45115564019356e-176,0.517088501431583,0.539,0.337,1.67154247756189e-171,"0","C1QBP"
"315",1.48172007351394e-175,0.615300186296249,0.345,0.187,5.5643033920669e-171,"0","PABPC4"
"316",1.29886598581347e-173,0.644023282189032,0.358,0.198,4.87763143652534e-169,"0","DANCR"
"317",9.61162457297009e-173,-1.43399588134791,0.228,0.358,3.60945337588746e-168,"0","SH2D2A"
"318",3.24805663914881e-172,-1.30576493113385,0.215,0.364,1.21974270969955e-167,"0","KLRB1"
"319",7.05656347871808e-172,0.464184035622018,0.348,0.191,2.649951283163e-167,"0","MAP3K1"
"320",1.25564950810124e-171,0.341313353108002,0.46,0.273,4.71534059777258e-167,"0","HIVEP2"
"321",1.63242230561383e-171,0.484662610946795,0.439,0.26,6.13023548427161e-167,"0","TAB2"
"322",1.88787158199284e-170,0.497668574292474,0.5,0.307,7.08952415185773e-166,"0","CHCHD10"
"323",5.76927665000113e-168,0.603730394587247,0.377,0.215,2.16653646037493e-163,"0","RPS10"
"324",7.59820550932603e-167,0.511123300350158,0.471,0.285,2.8533541149172e-162,"0","APEX1"
"325",1.08672257995553e-166,0.347667727196681,0.87,0.669,4.08096930450701e-162,"0","C12orf57"
"326",1.15886575380305e-165,-0.894698670060625,0.499,0.567,4.35188856525659e-161,"0","PAXX"
"327",6.22977328640842e-164,0.384878523183083,0.785,0.581,2.33946676224495e-159,"0","UXT"
"328",1.79293413268273e-163,-1.10328511185776,0.16,0.316,6.73300554846344e-159,"0","CD8B"
"329",8.66820894336407e-163,-1.69372393083041,0.173,0.303,3.25517250450151e-158,"0","EIF4G3"
"330",1.12528311573633e-162,0.483271568391532,0.476,0.291,4.22577568452465e-158,"0","ATP1A1"
"331",2.22626923083155e-162,0.420415650670353,0.303,0.16,8.36030884254171e-158,"0","PATJ"
"332",5.65624795478055e-160,0.442224065129993,0.474,0.291,2.12409079445874e-155,"0","C1orf162"
"333",2.20110501875233e-159,-1.04122374870397,0.47,0.548,8.26580967692061e-155,"0","PRKCB"
"334",5.48104917621893e-158,0.312943268571043,0.917,0.739,2.0582983971455e-153,"0","MIF"
"335",2.6929180113476e-157,-0.796962444182686,0.605,0.636,1.01127150080137e-152,"0","SLC9A3R1"
"336",3.39874849367998e-157,-1.50743745297225,0.183,0.309,1.27633202183164e-152,"0","RAB27A"
"337",1.48227228355236e-155,0.564641983994688,0.351,0.197,5.56637710642417e-151,"0","ATP6V0E2"
"338",1.966889952882e-155,-1.4773165978645,0.228,0.351,7.38626184005777e-151,"0","ATP8A1"
"339",2.00331893939183e-154,0.365357912418315,0.483,0.295,7.52306361309814e-150,"0","NCK2"
"340",4.16978230545774e-153,0.488843021443491,0.44,0.267,1.56587834916854e-148,"0","TMEM14B"
"341",3.12987456897167e-152,-1.6213722833768,0.19,0.314,1.17536179688593e-147,"0","PTPRJ"
"342",1.53011985790174e-150,0.358528735329786,0.455,0.28,5.74605910237841e-146,"0","FKBP5"
"343",1.25653901178774e-148,0.384307350146178,0.63,0.423,4.71868095096652e-144,"0","PPP1R2"
"344",2.42676850790855e-148,0.316256313892903,0.896,0.722,9.11324377774898e-144,"0","EIF3F"
