ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	celltype
PID_REELIN_PATHWAY	26	0.551842548809065	1.18315459421528	0.226618705035971	0.538418619480312	0.538418619480312	2586	tags=46%, list=17%, signal=38%	CD8 Terminally Exhausted
PID_TCR_CALCIUM_PATHWAY	25	-0.540892146882731	-1.16615252852995	0.22875816993464	0.538418619480312	0.538418619480312	929	tags=16%, list=6%, signal=15%	CD8 Terminally Exhausted
PID_PDGFRA_PATHWAY	21	0.566862348026877	1.19433210328729	0.234042553191489	0.54421943091515	0.54421943091515	949	tags=29%, list=6%, signal=27%	CD8 Terminally Exhausted
PID_MTOR_4PATHWAY	67	0.474197258180323	1.08074537110532	0.237132352941176	0.54483981092437	0.54483981092437	1106	tags=27%, list=7%, signal=25%	CD8 Terminally Exhausted
PID_RHODOPSIN_PATHWAY	12	-0.63010574917178	-1.21701664639571	0.24400871459695	0.547600952525713	0.547600952525713	388	tags=25%, list=3%, signal=24%	CD8 Terminally Exhausted
PID_ECADHERIN_KERATINOCYTE_PATHWAY	20	0.567427414573489	1.185105662584	0.242049469964664	0.547600952525713	0.547600952525713	703	tags=25%, list=5%, signal=24%	CD8 Terminally Exhausted
PID_ARF6_TRAFFICKING_PATHWAY	42	0.50041676112947	1.11375552048222	0.255045871559633	0.55307700237089	0.55307700237089	2867	tags=40%, list=19%, signal=33%	CD8 Terminally Exhausted
PID_P75_NTR_PATHWAY	59	-0.491632295069522	-1.07725519926052	0.252252252252252	0.55307700237089	0.55307700237089	1078	tags=14%, list=7%, signal=13%	CD8 Terminally Exhausted
PID_CMYB_PATHWAY	72	-0.488634999080269	-1.05792207281089	0.251091703056769	0.55307700237089	0.55307700237089	1551	tags=21%, list=10%, signal=19%	CD8 Terminally Exhausted
PID_DNA_PK_PATHWAY	16	-0.583508521281738	-1.17457288195401	0.262222222222222	0.55654274803211	0.55654274803211	284	tags=12%, list=2%, signal=12%	CD8 Terminally Exhausted
PID_PRL_SIGNALING_EVENTS_PATHWAY	21	0.549258062633599	1.15724132935635	0.26241134751773	0.55654274803211	0.55654274803211	1357	tags=24%, list=9%, signal=22%	CD8 Terminally Exhausted
PID_ERBB_NETWORK_PATHWAY	11	-0.622549692453938	-1.17825890222904	0.283842794759825	0.564759375140683	0.564759375140683	2629	tags=55%, list=17%, signal=45%	CD8 Terminally Exhausted
PID_RAS_PATHWAY	28	0.522816560868699	1.12556891263219	0.274021352313167	0.564759375140683	0.564759375140683	989	tags=21%, list=6%, signal=20%	CD8 Terminally Exhausted
PID_FANCONI_PATHWAY	45	0.486413244714942	1.0864486781969	0.270566727605119	0.564759375140683	0.564759375140683	4140	tags=47%, list=27%, signal=34%	CD8 Terminally Exhausted
PID_NFAT_3PATHWAY	52	0.468142750250674	1.0620467022802	0.280071813285458	0.564759375140683	0.564759375140683	1956	tags=38%, list=13%, signal=34%	CD8 Terminally Exhausted
PID_BCR_5PATHWAY	60	0.459542146159655	1.0460083999964	0.279279279279279	0.564759375140683	0.564759375140683	1774	tags=38%, list=12%, signal=34%	CD8 Terminally Exhausted
PID_MYC_REPRESS_PATHWAY	57	-0.467313087567822	-1.03011200414613	0.283813747228381	0.564759375140683	0.564759375140683	643	tags=18%, list=4%, signal=17%	CD8 Terminally Exhausted
PID_INTEGRIN_A9B1_PATHWAY	13	0.603520023416944	1.16117577985762	0.293135435992579	0.571524598503016	0.571524598503016	1357	tags=31%, list=9%, signal=28%	CD8 Terminally Exhausted
PID_AVB3_OPN_PATHWAY	27	0.519003006823202	1.11234924945959	0.293165467625899	0.571524598503016	0.571524598503016	703	tags=22%, list=5%, signal=21%	CD8 Terminally Exhausted
PID_RAC1_PATHWAY	50	-0.482759681772351	-1.04634478748324	0.299086757990868	0.577237442922374	0.577237442922374	92	tags=6%, list=1%, signal=6%	CD8 Terminally Exhausted
PID_RETINOIC_ACID_PATHWAY	26	0.509476081461606	1.09232056811309	0.329136690647482	0.610801743220808	0.610801743220808	1734	tags=35%, list=11%, signal=31%	CD8 Terminally Exhausted
PID_AR_NONGENOMIC_PATHWAY	30	0.499131055292272	1.07545628498496	0.320072332730561	0.610801743220808	0.610801743220808	703	tags=23%, list=5%, signal=22%	CD8 Terminally Exhausted
PID_SYNDECAN_2_PATHWAY	28	0.498939888735153	1.07416495586774	0.327402135231317	0.610801743220808	0.610801743220808	1869	tags=39%, list=12%, signal=35%	CD8 Terminally Exhausted
PID_TNF_PATHWAY	45	0.465204933659752	1.0390779666403	0.325411334552102	0.610801743220808	0.610801743220808	2393	tags=44%, list=16%, signal=38%	CD8 Terminally Exhausted
PID_INTEGRIN5_PATHWAY	13	0.572472890937499	1.10144092952896	0.337662337662338	0.620655534941249	0.620655534941249	1234	tags=15%, list=8%, signal=14%	CD8 Terminally Exhausted
PID_CASPASE_PATHWAY	50	-0.457956040840526	-0.992584787674766	0.344748858447489	0.627703110192125	0.627703110192126	1004	tags=22%, list=7%, signal=21%	CD8 Terminally Exhausted
PID_PI3K_PLC_TRK_PATHWAY	32	0.479872404688961	1.04053814804522	0.351005484460695	0.629962696509459	0.629962696509459	2032	tags=31%, list=13%, signal=27%	CD8 Terminally Exhausted
PID_CD8_TCR_DOWNSTREAM_PATHWAY	53	0.440785027962108	1.00095282217758	0.352517985611511	0.629962696509459	0.629962696509459	1478	tags=28%, list=10%, signal=26%	CD8 Terminally Exhausted
PID_ER_NONGENOMIC_PATHWAY	36	0.466427135567954	1.02136150923868	0.365853658536585	0.647795927500559	0.647795927500559	1361	tags=25%, list=9%, signal=23%	CD8 Terminally Exhausted
PID_EPHA2_FWD_PATHWAY	17	0.501551164864819	1.02780452692824	0.394160583941606	0.677985948477752	0.677985948477752	1770	tags=41%, list=12%, signal=36%	CD8 Terminally Exhausted
PID_ARF6_PATHWAY	26	0.475692040906599	1.01988732990035	0.401079136690647	0.677985948477752	0.677985948477752	3145	tags=42%, list=21%, signal=34%	CD8 Terminally Exhausted
