gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold,celltype
SLC15A4,48.4622661449846,0.00554813420922095,0.0518266346709467,0.45052183630238,0.999721863098027,FALSE,CD8 Effector
STX2,15.8367561085009,0.0104952358395484,0.0537095866775988,0.165170786705393,0.999721863098027,FALSE,CD8 Effector
SFSWAP,48.6552051325307,0.00128721954459875,0.0509782092711872,0.922946455317432,0.999721863098027,FALSE,CD8 Effector
ULK1,10.7705140941827,0.00497944381693352,0.0524903147537308,0.523082363107947,0.999721863098027,FALSE,CD8 Effector
PUS1,10.6514858094352,-0.00988953568508319,0.0535060659040101,0.202692659614781,0.999721863098027,FALSE,CD8 Effector
DDX51,11.1024445495177,-0.00365321278291486,0.0523721750241669,0.61927505951978,0.999721863098027,FALSE,CD8 Effector
NOC4L,18.6348544114857,-0.00265502184813813,0.0520135177624643,0.76744250061518,0.999721863098027,FALSE,CD8 Effector
LINC02361,10.271749732221,-0.000567784639841077,0.0522546310394179,0.933922219595706,0.999721863098027,FALSE,CD8 Effector
FBRSL1,27.8988876500429,-0.0034090619667385,0.0521817259999228,0.680165942427593,0.999721863098027,FALSE,CD8 Effector
POLE,7.53123634150528,0.00602590773722435,0.0528909879560347,0.307895330587655,0.999721863098027,FALSE,CD8 Effector
PXMP2,5.63744744161149,0.00408118255072955,0.0526746134000445,0.474204225405721,0.999721863098027,FALSE,CD8 Effector
ANKLE2,30.2518668137503,0.00387403632396254,0.0513807904809486,0.753638591664825,0.999721863098027,FALSE,CD8 Effector
GOLGA3,22.1426121455172,0.00144112101729757,0.0520930989861444,0.87061467748136,0.999721863098027,FALSE,CD8 Effector
CHFR,29.6953984289812,0.00261432498515368,0.0518009984633476,0.807506764887065,0.999721863098027,FALSE,CD8 Effector
ZNF605,5.07825480120854,0.000112600102337012,0.0525521135710176,0.98034246435106,0.999721863098027,FALSE,CD8 Effector
ZNF26,8.19499603005877,-0.000957079443080631,0.0522248884001736,0.896755046749813,0.999721863098027,FALSE,CD8 Effector
ZNF84,21.7545115516215,0.00399155325628243,0.0524376235564907,0.575118328576652,0.999721863098027,FALSE,CD8 Effector
ZNF140,8.06490368588451,-0.00584498144538479,0.0528022663531401,0.360335577945429,0.999721863098027,FALSE,CD8 Effector
ZNF891,3.84151857598138,0.0025739700040489,0.0527022917158431,0.482292977275529,0.999721863098027,FALSE,CD8 Effector
ZNF10,7.94383841452776,-0.00424854856957034,0.0526762008622069,0.454839787961637,0.999721863098027,FALSE,CD8 Effector
ZNF268,2.5244608144983,0.00123766881456813,0.0525753700341967,0.775598367603518,0.999721863098027,FALSE,CD8 Effector
MPHOSPH8,131.152023336591,-0.025789492405324,0.0579415736674139,0.206899385295535,0.999721863098027,FALSE,CD8 Effector
ZMYM5,28.60945429879,0.0210878292569474,0.0573883872790824,0.095452939608364,0.999721863098027,FALSE,CD8 Effector
AL355001.2,3.25150562074639,-0.00142265815233535,0.0525534275203397,0.759772416824524,0.999721863098027,FALSE,CD8 Effector
CRYL1,15.1386178124133,-0.00685419199033528,0.0528995003470235,0.32927604458875,0.999721863098027,FALSE,CD8 Effector
IFT88,10.8991269553401,-0.00102384451971781,0.0523272387720799,0.875818494152906,0.999721863098027,FALSE,CD8 Effector
EEF1AKMT1,5.9215290142462,-0.00617784977849266,0.052956699418357,0.28648895344959,0.999721863098027,FALSE,CD8 Effector
XPO4,34.1478097504302,0.00619418933304482,0.0514943097790192,0.635625864538606,0.999721863098027,FALSE,CD8 Effector
LATS2,4.5927109611403,-0.00255551318744486,0.0526523233653339,0.542958540056137,0.999721863098027,FALSE,CD8 Effector
SAP18,172.377095397468,0.0205876733677292,0.0518946556461005,0.34195061403244,0.999721863098027,FALSE,CD8 Effector
MRPL57,87.0702551184562,-0.0171911622616788,0.0529490154422766,0.33647205975456,0.999721863098027,FALSE,CD8 Effector
LINC00539,4.27426443365895,0.00291317476294785,0.0526098447949085,0.565370663329774,0.999721863098027,FALSE,CD8 Effector
ZDHHC20,45.1257533224483,0.00810051030589358,0.051615002125263,0.550675856478766,0.999721863098027,FALSE,CD8 Effector
MICU2,71.4465827363858,0.00177981553970112,0.0503084946252033,0.907506501724091,0.999721863098027,FALSE,CD8 Effector
AL136962.1,4.6761881386438,-0.00361963177132487,0.0527808977930677,0.340755794646138,0.999721863098027,FALSE,CD8 Effector
SACS,11.6496807804744,-0.00249001190689885,0.0521585471891338,0.824997819546706,0.999721863098027,FALSE,CD8 Effector
MIPEP,6.81017707476555,-0.00270557107234508,0.052500371512696,0.648703704459964,0.999721863098027,FALSE,CD8 Effector
SPATA13,18.03114302469,0.00961449841553279,0.0532657597098352,0.286367483544171,0.999721863098027,FALSE,CD8 Effector
PARP4,56.8774761959661,0.00945950198868197,0.05212968298309,0.473028084690493,0.999721863098027,FALSE,CD8 Effector
CENPJ,4.75877844154044,0.00136592234632445,0.0524923194058438,0.791480078390181,0.999721863098027,FALSE,CD8 Effector
MTMR6,18.8594880656193,0.00690694210206293,0.0526783347892253,0.423288757799102,0.999721863098027,FALSE,CD8 Effector
NUP58,34.9012732809801,0.00289505988192644,0.0519845736996512,0.752892652117883,0.999721863098027,FALSE,CD8 Effector
RNF6,25.8226637512785,0.00732004067735857,0.052284099578706,0.500425948224386,0.999721863098027,FALSE,CD8 Effector
CDK8,18.6118505331958,-0.00325786891415292,0.0519345542271692,0.727006411439986,0.999721863098027,FALSE,CD8 Effector
USP12,21.0735010619997,0.0124819835209071,0.0540159888187321,0.185380436525632,0.999721863098027,FALSE,CD8 Effector
USP12-AS1,2.87058542218962,-0.000214359835300592,0.0525815104446238,0.957440100067593,0.999721863098027,FALSE,CD8 Effector
RPL21,2258.61092569956,-0.0255636227279688,0.053376694787142,0.276807922395198,0.999721863098027,FALSE,CD8 Effector
GTF3A,163.835543938457,-0.0228342687085954,0.0547105192503973,0.255793322785277,0.999721863098027,FALSE,CD8 Effector
MTIF3,40.5012550501272,-0.0047288240280005,0.0513822065779682,0.706830186891946,0.999721863098027,FALSE,CD8 Effector
LNX2,7.99349640098322,0.00603663383716182,0.0527896924552042,0.371028103380844,0.999721863098027,FALSE,CD8 Effector
PAN3,73.797966576753,0.00313478225736877,0.0506609337333168,0.828459446938888,0.999721863098027,FALSE,CD8 Effector
POMP,129.014973792696,0.00413974940691494,0.0500558353873374,0.827378473384787,0.999721863098027,FALSE,CD8 Effector
SLC46A3,13.3804065391654,-0.00628857605412135,0.0526573963247512,0.425923800680314,0.999721863098027,FALSE,CD8 Effector
SLC7A1,14.4582899313166,0.0117264645391312,0.053954485625916,0.171596455004717,0.999721863098027,FALSE,CD8 Effector
UBL3,37.6616641334836,0.0115122188301055,0.0534583019324961,0.28005467266464,0.999721863098027,FALSE,CD8 Effector
KATNAL1,10.5628588327346,-0.000468725351180571,0.0522466686424791,0.94821133627903,0.999721863098027,FALSE,CD8 Effector
HMGB1,519.968795939813,-0.00618869386572357,0.0463637645957536,0.781136855697141,0.999721863098027,FALSE,CD8 Effector
USPL1,24.6286586253327,0.0139317109594359,0.0542943257567262,0.190062773197624,0.999721863098027,FALSE,CD8 Effector
ALOX5AP,152.132893372881,-0.0106597121420367,0.0535318512173616,0.233633618731053,0.999721863098027,FALSE,CD8 Effector
HSPH1,23.9746014612571,0.00215128833051164,0.0518615260946889,0.829681958993361,0.999721863098027,FALSE,CD8 Effector
B3GLCT,17.8251518704706,-0.00162160953647833,0.0522716238010635,0.815727427825793,0.999721863098027,FALSE,CD8 Effector
BRCA2,2.67834628163265,0.00601092574738218,0.0530810661982038,0.145365545505336,0.999721863098027,FALSE,CD8 Effector
N4BP2L1,33.0791803160022,-0.0109355545154191,0.0528994039636471,0.362062194218653,0.999721863098027,FALSE,CD8 Effector
N4BP2L2,137.500597024946,-0.00167561572262436,0.0486940251026398,0.928107751617101,0.999721863098027,FALSE,CD8 Effector
N4BP2L2-IT2,1.5921030802589,-0.000885955869971922,0.0526671268168334,0.77731439887774,0.999721863098027,FALSE,CD8 Effector
PDS5B,27.6913461023551,0.0156597431891962,0.0550378742538529,0.151589484313754,0.999721863098027,FALSE,CD8 Effector
AL139383.1,2.47496941012467,-0.00414317378672656,0.0528317248359702,0.284425686781427,0.999721863098027,FALSE,CD8 Effector
RFC3,4.75495206923947,0.00273519463221675,0.0526161179576968,0.577280962800583,0.999721863098027,FALSE,CD8 Effector
SPART,5.65055923618414,-0.00185091956415049,0.052579854167528,0.675128005458621,0.999721863098027,FALSE,CD8 Effector
RFXAP,7.45658123834151,0.00108486538256801,0.0523976391763515,0.873569359250648,0.999721863098027,FALSE,CD8 Effector
ALG5,32.0519412709172,-0.00568481114921317,0.051603418252874,0.647621833102632,0.999721863098027,FALSE,CD8 Effector
EXOSC8,31.2069271246335,0.00253363383233442,0.0516131865383144,0.81978317369602,0.999721863098027,FALSE,CD8 Effector
SUPT20H,32.4357819484557,0.00489192865895004,0.0518275104928252,0.660452340383527,0.999721863098027,FALSE,CD8 Effector
LINC00571,2.07068300618817,-0.00156885847264859,0.0526727367512636,0.618919097082143,0.999721863098027,FALSE,CD8 Effector
UFM1,54.6164497979645,0.00948079291981625,0.0521139313999078,0.476527196237413,0.999721863098027,FALSE,CD8 Effector
PROSER1,12.6883420794296,-0.00119110647461575,0.0523030766957744,0.862246809516337,0.999721863098027,FALSE,CD8 Effector
NHLRC3,18.2431102555811,-0.0122906483540061,0.0543310588533406,0.093544269244394,0.999721863098027,FALSE,CD8 Effector
COG6,18.4624180869667,0.00506079281248888,0.0526010091408802,0.467911126717309,0.999721863098027,FALSE,CD8 Effector
FOXO1,35.6103686590136,-0.00305553404689485,0.0515989127915,0.780718049286752,0.999721863098027,FALSE,CD8 Effector
MRPS31,34.617874297417,0.0101793197039167,0.0526484360212665,0.405282835949043,0.999721863098027,FALSE,CD8 Effector
SLC25A15,2.82057659977964,-0.0001618591443075,0.0525385356126463,0.97197020797756,0.999721863098027,FALSE,CD8 Effector
ELF1,128.59375275964,-0.0140058601743353,0.0509368709455145,0.464044665033834,0.999721863098027,FALSE,CD8 Effector
WBP4,13.9095718468852,-6.54918245523837e-05,0.0518684682192627,0.992945877094968,0.999721863098027,FALSE,CD8 Effector
KBTBD6,1.69709552362191,0.00214036164436054,0.0527059174453816,0.485788284978977,0.999721863098027,FALSE,CD8 Effector
AL354696.2,2.00686260442994,0.000453816378510454,0.0526195309796265,0.881714005248869,0.999721863098027,FALSE,CD8 Effector
KBTBD7,4.54075477635972,0.00265996151344441,0.0527158152039145,0.426827207482203,0.999721863098027,FALSE,CD8 Effector
MTRF1,8.18785243847045,0.0079438124980031,0.0533959494397515,0.110076721083835,0.999721863098027,FALSE,CD8 Effector
NAA16,30.4043284152688,0.00556268469004804,0.0518785196767176,0.615344944890343,0.999721863098027,FALSE,CD8 Effector
RGCC,12.3806300118779,-0.00335667126453343,0.0526614802188117,0.487249648691071,0.999721863098027,FALSE,CD8 Effector
VWA8,29.8540060061929,-0.0107715285707944,0.0530433256122354,0.345339287902966,0.999721863098027,FALSE,CD8 Effector
DGKH,15.5612127200211,0.000140140709068406,0.0524481893854773,0.978382181529375,0.999721863098027,FALSE,CD8 Effector
AKAP11,18.6257768382426,0.00824223883091026,0.0527297635191999,0.402299527471106,0.999721863098027,FALSE,CD8 Effector
EPSTI1,37.1480413923029,-0.00125853375390019,0.0516107657614948,0.873455017362187,0.999721863098027,FALSE,CD8 Effector
DNAJC15,78.6552062920277,-0.0115716506643228,0.052497454611032,0.407024056964583,0.999721863098027,FALSE,CD8 Effector
CCDC122,1.71286731498318,-0.000344860931711128,0.0526795761464102,0.901226299897724,0.999721863098027,FALSE,CD8 Effector
SERP2,1.71725500959237,-0.00217986704239447,0.0527491134751288,0.350948027902494,0.999721863098027,FALSE,CD8 Effector
TSC22D1,10.8608204112073,0.000956144429318791,0.0521789415021559,0.901733953643384,0.999721863098027,FALSE,CD8 Effector
AL359706.1,1.74179817408291,0.000385669066023643,0.0526384765172022,0.903114249214868,0.999721863098027,FALSE,CD8 Effector
GPALPP1,17.8450697991636,0.00639099825408337,0.0525754440766695,0.456669613713197,0.999721863098027,FALSE,CD8 Effector
GTF2F2,25.1603884066743,0.012495976929332,0.0539620744906356,0.20232303898688,0.999721863098027,FALSE,CD8 Effector
AL138963.4,80.2045041428955,0.000495783454675796,0.0525348110027969,0.916284504102873,0.999721863098027,FALSE,CD8 Effector
TPT1-AS1,13.0725488998353,2.69980801584382e-05,0.0520244361395113,0.998966102460976,0.999721863098027,FALSE,CD8 Effector
SLC25A30,4.51890791063517,0.000140977673346996,0.0526123810255335,0.973294983172673,0.999721863098027,FALSE,CD8 Effector
COG3,37.2218924577423,0.014000475572331,0.0542051036386423,0.201577894973686,0.999721863098027,FALSE,CD8 Effector
ZC3H13,58.120243919876,0.0264965902952012,0.0590773579888399,0.129679500941266,0.999721863098027,FALSE,CD8 Effector
LCP1,460.575417669507,0.0456390979070082,0.0648804816430069,0.111862595671485,0.999721863098027,FALSE,CD8 Effector
LRCH1,18.1303822519469,0.0074618497109932,0.0526749489889886,0.415327320145423,0.999721863098027,FALSE,CD8 Effector
SUCLA2,25.7116932300523,-0.00461886317930832,0.0517244175147966,0.683850389884656,0.999721863098027,FALSE,CD8 Effector
NUDT15,7.48843118981275,0.00572578049357244,0.0527872760257652,0.374042132442141,0.999721863098027,FALSE,CD8 Effector
MED4,59.9286146057894,-0.0235466989711679,0.0579931171577991,0.1199018337073,0.999721863098027,FALSE,CD8 Effector
ITM2B,529.34612249544,-0.0245892530916414,0.0510059564272111,0.279450816999944,0.999721863098027,FALSE,CD8 Effector
LPAR6,14.2136728152067,-0.000352938260115608,0.0523624049392331,0.953867169873337,0.999721863098027,FALSE,CD8 Effector
RCBTB2,30.9159157116266,0.000820865812506007,0.05228156881288,0.906180912262908,0.999721863098027,FALSE,CD8 Effector
AL161421.1,2.92534313190014,-0.000575036665923064,0.0525363324864346,0.901060429897975,0.999721863098027,FALSE,CD8 Effector
FNDC3A,39.406664679755,0.00401865207360374,0.0512490543666854,0.755562205866283,0.999721863098027,FALSE,CD8 Effector
CDADC1,16.2980783400681,0.000858671607533884,0.052103646556789,0.916215051215745,0.999721863098027,FALSE,CD8 Effector
CAB39L,5.56820137587082,0.00748131379829867,0.0532086037827166,0.190626383630736,0.999721863098027,FALSE,CD8 Effector
SETDB2,14.7576549412823,0.00168987230951213,0.0522484680542887,0.816815544913496,0.999721863098027,FALSE,CD8 Effector
PHF11,80.9032169062177,-0.0233785833183647,0.0562582625445434,0.200560383264782,0.999721863098027,FALSE,CD8 Effector
RCBTB1,7.93500131526689,0.00864185672670384,0.0532572525964273,0.244563040743858,0.999721863098027,FALSE,CD8 Effector
ARL11,2.10268671667596,0.000845517753848595,0.0527351380966757,0.530708446649921,0.999721863098027,FALSE,CD8 Effector
EBPL,32.3725652863418,0.00632526813499744,0.0515578221730988,0.623567169269498,0.999721863098027,FALSE,CD8 Effector
KPNA3,35.0122956974535,-0.00400270433272362,0.0510515670672379,0.764950409256557,0.999721863098027,FALSE,CD8 Effector
SPRYD7,7.88279507516739,-0.0100818378288386,0.0538106354212676,0.0942744690678414,0.999721863098027,FALSE,CD8 Effector
DLEU2,41.1918077822556,-0.00221894528718926,0.0519339344502749,0.810643857445024,0.999721863098027,FALSE,CD8 Effector
TRIM13,11.3705239297032,0.00485607054822299,0.0524561526808341,0.536219737748832,0.999721863098027,FALSE,CD8 Effector
DLEU1,33.5739854699234,-0.0120012986616356,0.054239823499619,0.108971869733228,0.999721863098027,FALSE,CD8 Effector
DLEU7,2.70212667769396,-0.00328153234300492,0.0527980661819251,0.279541585870126,0.999721863098027,FALSE,CD8 Effector
RNASEH2B,70.3173430795344,0.00791127312244383,0.0521122672952088,0.508115326884039,0.999721863098027,FALSE,CD8 Effector
INTS6,37.2917705970044,0.0074273772915982,0.0516396063632188,0.580535982936068,0.999721863098027,FALSE,CD8 Effector
INTS6-AS1,5.8751021704531,-0.00909083869370884,0.0535109189003119,0.150758688862062,0.999721863098027,FALSE,CD8 Effector
WDFY2,18.4886798986844,-0.0043090531067168,0.0522026652070867,0.627692113499394,0.999721863098027,FALSE,CD8 Effector
DHRS12,3.32823907824373,-0.00383734788241023,0.0527383363400702,0.403721986354597,0.999721863098027,FALSE,CD8 Effector
AL162377.1,2.7298513125432,0.00317236317015204,0.0527274341862038,0.402865785726777,0.999721863098027,FALSE,CD8 Effector
ALG11,11.6745680615406,0.00195150637872101,0.0521526352032376,0.808553833623961,0.999721863098027,FALSE,CD8 Effector
NEK3,2.0114366668415,0.00123049686383122,0.0526780105045727,0.654245646648983,0.999721863098027,FALSE,CD8 Effector
AL158066.1,5.73068115874977,-0.00166834450100926,0.0525409718615971,0.723144295786951,0.999721863098027,FALSE,CD8 Effector
VPS36,67.6165696271371,0.00436699751271287,0.0503554535867256,0.781026240034906,0.999721863098027,FALSE,CD8 Effector
CKAP2,12.2704998553719,0.00626575524492175,0.0526302787731472,0.439282124340203,0.999721863098027,FALSE,CD8 Effector
AL137058.2,11.5341812136786,-0.00959388563514829,0.0535196098537437,0.177396758858145,0.999721863098027,FALSE,CD8 Effector
SUGT1,44.4582374038702,-0.00304911601296741,0.0511623616634929,0.810983764243023,0.999721863098027,FALSE,CD8 Effector
TDRD3,17.5480019142324,-0.00359034792155605,0.0523353645149626,0.645939095485522,0.999721863098027,FALSE,CD8 Effector
MZT1,27.7285502447121,-0.00132604558351127,0.0512928883434817,0.910295074407715,0.999721863098027,FALSE,CD8 Effector
BORA,6.60191437597553,-0.00252082940083036,0.0526162330541905,0.571667138753058,0.999721863098027,FALSE,CD8 Effector
DIS3,21.1154773628644,0.00726017885917713,0.052426601455192,0.474146870546891,0.999721863098027,FALSE,CD8 Effector
PIBF1,41.0134931038035,0.00394796960421057,0.0507941360417913,0.770776202219192,0.999721863098027,FALSE,CD8 Effector
KLF12,117.398233101397,-0.00469984663133532,0.0512334549043487,0.717780604571865,0.999721863098027,FALSE,CD8 Effector
LINC00402,1.84534565946483,-0.00442611904248333,0.052945587311793,0.108274462500197,0.999721863098027,FALSE,CD8 Effector
TBC1D4,5.76605289815971,-0.00295044642970194,0.0526653710572833,0.517872472613982,0.999721863098027,FALSE,CD8 Effector
COMMD6,371.930378303907,0.011413834646406,0.0507138133007017,0.5332959095468,0.999721863098027,FALSE,CD8 Effector
CLN5,2.92609815612198,0.00274647861590848,0.0527117340501787,0.448173963421159,0.999721863098027,FALSE,CD8 Effector
AC001226.2,1.67869419607118,-0.0010547547139807,0.0526345447364107,0.773130011417072,0.999721863098027,FALSE,CD8 Effector
FBXL3,17.879909331965,0.00103452277974102,0.0518104969381904,0.914878765203774,0.999721863098027,FALSE,CD8 Effector
MYCBP2,112.345754350706,0.0103587302797216,0.050616048157591,0.562959247241187,0.999721863098027,FALSE,CD8 Effector
SLAIN1,17.2960238654377,0.0027851051962496,0.0521518381599307,0.731637772200155,0.999721863098027,FALSE,CD8 Effector
OBI1,11.6744895603286,-0.00305477130664108,0.0522533382249316,0.698770847012848,0.999721863098027,FALSE,CD8 Effector
RBM26,35.6413751916831,0.00723663060857635,0.0519941916477359,0.547615277141031,0.999721863098027,FALSE,CD8 Effector
NDFIP2,1.69062844281888,0.00080546282227567,0.0526468562110881,0.795742550488308,0.999721863098027,FALSE,CD8 Effector
AL162493.1,10.9361794877099,0.0028186665901393,0.0527431719180746,0.376030124367368,0.999721863098027,FALSE,CD8 Effector
TGDS,9.9736264724343,-0.00729773710992566,0.0529452136602355,0.321866683606434,0.999721863098027,FALSE,CD8 Effector
GPR180,6.39978892570323,-0.00137687421916666,0.0524977808623304,0.800822445766067,0.999721863098027,FALSE,CD8 Effector
ABCC4,7.62663166989173,0.00140240797713894,0.0524915578748335,0.813391826445785,0.999721863098027,FALSE,CD8 Effector
DNAJC3,60.4145806100784,-0.0021402316428864,0.0501107611714941,0.89090808294502,0.999721863098027,FALSE,CD8 Effector
MBNL2,31.4209840960716,-0.00347500023241807,0.051083002380001,0.792092871015723,0.999721863098027,FALSE,CD8 Effector
RAP2A,28.1923503138151,0.00698383206168181,0.052706247555939,0.413273877647114,0.999721863098027,FALSE,CD8 Effector
IPO5,22.1277359658648,0.00859569315672355,0.0526466670116831,0.424959560574434,0.999721863098027,FALSE,CD8 Effector
FARP1,2.4624553504191,0.000948212189459152,0.0526556679408701,0.761476634901977,0.999721863098027,FALSE,CD8 Effector
STK24,54.9473277303353,0.01661653770971,0.0547329428567141,0.216003274429555,0.999721863098027,FALSE,CD8 Effector
DOCK9,17.5051258109886,-0.00389763319953028,0.0523038275925865,0.620481564560962,0.999721863098027,FALSE,CD8 Effector
UBAC2-AS1,2.52117847713963,-0.0030990499921219,0.0527402899672829,0.395917165184355,0.999721863098027,FALSE,CD8 Effector
UBAC2,61.2099827043887,0.00945213475778355,0.0520012485912241,0.485730433211925,0.999721863098027,FALSE,CD8 Effector
GPR18,10.9776010161475,-0.00168396608499907,0.0524306759374024,0.773679601206139,0.999721863098027,FALSE,CD8 Effector
TM9SF2,62.0676396659607,0.0163591941884416,0.0550338166210937,0.171155913038628,0.999721863098027,FALSE,CD8 Effector
CLYBL,8.43507054581496,-0.00631808943930957,0.0529866808233904,0.257039244224204,0.999721863098027,FALSE,CD8 Effector
PCCA,17.2313798180424,-0.0044988174422024,0.0524209174713586,0.560464071211312,0.999721863098027,FALSE,CD8 Effector
GGACT,7.78340692579496,-0.00226701967506535,0.0526220950117274,0.573211613443868,0.999721863098027,FALSE,CD8 Effector
TMTC4,4.13043943014344,0.00287385824695766,0.05261400531869,0.567903253055872,0.999721863098027,FALSE,CD8 Effector
TPP2,55.2747329026636,0.00715199260084559,0.0515355850446066,0.59693304932209,0.999721863098027,FALSE,CD8 Effector
TEX30,15.7655811193078,-0.000258446869560318,0.0523889614036876,0.950318007418335,0.999721863098027,FALSE,CD8 Effector
BIVM,3.20699565091706,-0.00211728909885107,0.0526377808501399,0.604989395263966,0.999721863098027,FALSE,CD8 Effector
ERCC5,32.4761422133167,-0.00482850397306561,0.0521533763996395,0.614831526461489,0.999721863098027,FALSE,CD8 Effector
ARGLU1,204.885986765133,0.0372788390146275,0.0647280663854702,0.104224429015176,0.999721863098027,FALSE,CD8 Effector
LIG4,6.75801234608519,-0.000608373348170305,0.0525573967727986,0.882071746494802,0.999721863098027,FALSE,CD8 Effector
ABHD13,16.1950659339617,0.00285487988159061,0.0521255964418625,0.738847260001211,0.999721863098027,FALSE,CD8 Effector
IRS2,2.00137591743047,-0.00515842677931333,0.053019490097827,0.0975698920744916,0.999721863098027,FALSE,CD8 Effector
CARS2,22.3674417756978,0.00364698853390145,0.0518499659994804,0.722600877086795,0.999721863098027,FALSE,CD8 Effector
ING1,13.3634843139432,0.0107674838695482,0.0537199859087218,0.200702021794542,0.999721863098027,FALSE,CD8 Effector
ANKRD10,48.3048810292443,-0.0180667074943723,0.0553747423945867,0.174631533821687,0.999721863098027,FALSE,CD8 Effector
ARHGEF7,32.3472732791897,0.0155287291723604,0.0547596141316737,0.173577415456327,0.999721863098027,FALSE,CD8 Effector
TUBGCP3,18.5668119135552,0.000398839677635712,0.0519081716342066,0.966570614879458,0.999721863098027,FALSE,CD8 Effector
ATP11A,10.4409500482493,0.000993163286350694,0.0522628449522387,0.8931914955983,0.999721863098027,FALSE,CD8 Effector
PCID2,37.3775693910852,-0.000496404377698808,0.0507736509963121,0.969264760776788,0.999721863098027,FALSE,CD8 Effector
CUL4A,66.8930952389483,0.0216289078071882,0.0566184186571167,0.1654251304947,0.999721863098027,FALSE,CD8 Effector
LAMP1,108.028189150205,0.0157324003889325,0.0532768995816777,0.33093649344442,0.999721863098027,FALSE,CD8 Effector
DCUN1D2,5.58860049605343,-0.000272423419784092,0.0524675246926577,0.956537570815742,0.999721863098027,FALSE,CD8 Effector
TMCO3,7.90261100734409,0.00205902956614681,0.0523835308034954,0.751546884446442,0.999721863098027,FALSE,CD8 Effector
TFDP1,32.6633851781282,-0.00804635597513648,0.0525222921503616,0.436354964664206,0.999721863098027,FALSE,CD8 Effector
C13orf46,1.95461552455392,0.00611090538152676,0.0531381253291729,0.0907838246493889,0.999721863098027,FALSE,CD8 Effector
CDC16,22.5014440792109,-0.0130589024048716,0.0541713440670014,0.188841996254268,0.999721863098027,FALSE,CD8 Effector
UPF3A,62.5820228061507,-0.000909439269769974,0.0505365473619712,0.948297759184985,0.999721863098027,FALSE,CD8 Effector
CHAMP1,11.4135764535655,0.00678296165270546,0.0529075509350149,0.334702379092139,0.999721863098027,FALSE,CD8 Effector
TTC5,10.3784141197614,0.00626107904292817,0.0527666588675189,0.388882178511439,0.999721863098027,FALSE,CD8 Effector
CCNB1IP1,22.040822312964,-0.00263832457933267,0.0519016914505551,0.782615905821949,0.999721863098027,FALSE,CD8 Effector
PARP2,8.09931300076048,-0.0107171256768954,0.0538374550668327,0.146269557297578,0.999721863098027,FALSE,CD8 Effector
TEP1,12.7062646396114,0.0118350770260343,0.0542269919432096,0.0919721621006998,0.999721863098027,FALSE,CD8 Effector
OSGEP,32.205140231968,-0.00717931531631699,0.052148856917409,0.526072386386552,0.999721863098027,FALSE,CD8 Effector
APEX1,54.7515593643651,-0.00954624735153262,0.0520693554651463,0.48214383113639,0.999721863098027,FALSE,CD8 Effector
PIP4P1,20.2337502168716,0.00509293675559823,0.052242308311803,0.581592004055404,0.999721863098027,FALSE,CD8 Effector
PNP,33.8819968377055,-0.00338998170833649,0.0518535627515124,0.741790701387203,0.999721863098027,FALSE,CD8 Effector
METTL17,33.4562343911707,0.00772946486701635,0.0522549073521075,0.491691121298146,0.999721863098027,FALSE,CD8 Effector
NDRG2,2.61908739828098,-0.00329169194039404,0.0527246956889407,0.427094425634162,0.999721863098027,FALSE,CD8 Effector
LINC00641,1.75707624863896,-0.00485378438607978,0.0529496191967832,0.174072228602514,0.999721863098027,FALSE,CD8 Effector
HNRNPC,201.353054066834,-0.0214580331312525,0.0526061900592203,0.325596763407142,0.999721863098027,FALSE,CD8 Effector
SUPT16H,56.8728694592746,0.00249108113281252,0.0509042123639073,0.856229241143624,0.999721863098027,FALSE,CD8 Effector
RAB2B,11.4136119983085,0.0129795145266813,0.0543242401748835,0.146414097900476,0.999721863098027,FALSE,CD8 Effector
TOX4,57.2096347657513,-0.00185740612040327,0.0501532627216177,0.904042455660725,0.999721863098027,FALSE,CD8 Effector
METTL3,13.3589005551459,-0.00215919828226405,0.0520533939165363,0.801806244170867,0.999721863098027,FALSE,CD8 Effector
TRAV1-2,27.0000995970522,-0.000378156814377577,0.0526698459762112,0.908137281247929,0.999721863098027,FALSE,CD8 Effector
TRAV2,8.94053647939807,-0.00503520656371978,0.0529701795506792,0.163923082895169,0.999721863098027,FALSE,CD8 Effector
TRAV3,22.042527375006,0.00102173420927349,0.0526827006191034,0.692097501476961,0.999721863098027,FALSE,CD8 Effector
TRAV5,45.188647620012,0.000865007365190542,0.0526929629508928,0.66037085560849,0.999721863098027,FALSE,CD8 Effector
TRAV6,7.94963219383831,-0.000275922033101956,0.0527133515284679,0.828868574605823,0.999721863098027,FALSE,CD8 Effector
TRAV8-1,2.89041990697238,0.00201459740772227,0.0527359943388216,0.358419775939051,0.999721863098027,FALSE,CD8 Effector
TRAV10,5.8283827981101,0.000949285606086927,0.0526576171911377,0.73036187475311,0.999721863098027,FALSE,CD8 Effector
TRAV12-1,15.1483326980219,-0.000987876560094525,0.0525467953401039,0.826748000771477,0.999721863098027,FALSE,CD8 Effector
TRAV8-3,10.5491465616714,-0.00224180223109568,0.0525966303548654,0.623569472974197,0.999721863098027,FALSE,CD8 Effector
TRAV13-1,16.8614802394394,-0.003029865919025,0.0527038309641871,0.459960788923767,0.999721863098027,FALSE,CD8 Effector
