"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"90",0,1.62387978687548,0.689,0.096,0,"pDC","DUSP5"
"91",0,1.61524954098229,0.785,0.037,0,"pDC","IGKC"
"92",0,1.61037797019947,0.758,0.136,0,"pDC","MEF2C"
"93",0,1.60765705734461,0.518,0.007,0,"pDC","AC007381.1"
"94",0,1.6071241971029,0.932,0.416,0,"pDC","HLA-DPB1"
"95",0,1.60706839864312,0.602,0.017,0,"pDC","LGMN"
"96",0,1.57858142480889,0.562,0.052,0,"pDC","GRAMD1B"
"97",0,1.5762792341759,0.444,0.011,0,"pDC","PLXNA4"
"98",0,1.53886947550764,0.534,0.011,0,"pDC","SPIB"
"99",0,1.52886969944237,0.538,0.024,0,"pDC","P2RY14"
"100",0,1.52300316808652,0.659,0.166,0,"pDC","SELENOS"
"101",0,1.51185352627601,0.606,0.047,0,"pDC","GAPT"
"102",0,1.49086248996269,0.51,0.016,0,"pDC","NAPSA"
"103",0,1.48018708461337,0.685,0.161,0,"pDC","SLC7A5"
"104",0,1.47826594225271,0.65,0.07,0,"pDC","GNG7"
"105",0,1.47596293512302,0.517,0.019,0,"pDC","MAP1A"
"106",0,1.47429577172695,0.484,0.007,0,"pDC","PACSIN1"
"107",0,1.47411567796748,0.903,0.404,0,"pDC","RNASET2"
"108",0,1.46857084636126,0.526,0.009,0,"pDC","SCN9A"
"109",0,1.4647961668155,0.833,0.23,0,"pDC","RNF130"
"110",0,1.42994700577365,0.692,0.173,0,"pDC","B4GALT1"
"111",0,1.42850849426463,0.667,0.11,0,"pDC","HDAC9"
"112",0,1.42468475870414,0.515,0.062,0,"pDC","ALCAM"
"113",0,1.41322355120656,0.719,0.198,0,"pDC","CARD11"
"114",0,1.40470901048205,0.706,0.176,0,"pDC","RAB11FIP1"
"115",0,1.38912376293228,0.813,0.249,0,"pDC","HLA-DQB1"
"116",0,1.3839904973111,0.627,0.128,0,"pDC","SH2B3"
"117",0,1.38203156300707,0.563,0.091,0,"pDC","CXCR3"
"118",0,1.37522554579728,0.554,0.036,0,"pDC","RUBCNL"
"119",0,1.37143382796181,0.551,0.065,0,"pDC","FLNB"
"120",0,1.37008959105666,0.474,0.051,0,"pDC","SETBP1"
"121",0,1.36679456043946,0.442,0.071,0,"pDC","MYBL2"
"122",0,1.35964394455269,0.667,0.161,0,"pDC","CERS6"
"123",0,1.35782099653995,0.387,0.033,0,"pDC","PPP1R14A"
"124",0,1.35500009348115,0.703,0.193,0,"pDC","SNX9"
"125",0,1.35338047699094,0.468,0.03,0,"pDC","DACH1"
"126",0,1.34485686970648,0.818,0.209,0,"pDC","NCF1"
"127",0,1.34211816845802,0.561,0.083,0,"pDC","ZDHHC17"
"128",0,1.33862462904111,0.788,0.193,0,"pDC","SYK"
"129",0,1.33442069330015,0.692,0.107,0,"pDC","JAML"
"130",0,1.33435840040645,0.511,0.059,0,"pDC","ADAM19"
"131",0,1.31780084452151,0.805,0.204,0,"pDC","CAPG"
"132",0,1.31124228489789,0.544,0.083,0,"pDC","HIP1"
"133",0,1.30123556075494,0.457,0.018,0,"pDC","PMEPA1"
"134",0,1.28272196920571,0.474,0.012,0,"pDC","CIB2"
"135",0,1.28012213344559,0.56,0.066,0,"pDC","PHACTR1"
"136",0,1.26815253849726,0.655,0.143,0,"pDC","MAN2B1"
"137",0,1.26274282719529,0.828,0.23,0,"pDC","LYN"
"138",0,1.25696011583566,0.611,0.146,0,"pDC","CDYL"
"139",0,1.25493057848861,0.636,0.113,0,"pDC","GSN"
"140",0,1.25365981598484,0.642,0.158,0,"pDC","AUTS2"
"141",0,1.24331219129864,0.443,0.034,0,"pDC","COL24A1"
"142",0,1.23933021920344,0.544,0.073,0,"pDC","IDH3A"
"143",0,1.23269495199681,0.556,0.071,0,"pDC","CBFA2T3"
"144",0,1.22566207270962,0.439,0.068,0,"pDC","GAB1"
